ID,項,レースID,レース名,距離,天候,馬場,開催年,開催コース,開催回,開催日,レースタイプ,No,グレード
1922,0,202403020602,2歳未勝利,1800,晴,良,2024,福島,2,2024-07-14,芝,,
1923,0,202403020603,3歳未勝利,2600,晴,良,2024,福島,3,2024-07-14,芝,,
1924,0,202403020604,3歳未勝利,1150,晴,稍重,2024,福島,4,2024-07-14,ダート,,
1925,0,202403020605,2歳新馬,1800,晴,良,2024,福島,5,2024-07-14,芝,,
1926,0,202403020606,2歳新馬,1150,曇,稍重,2024,福島,6,2024-07-14,ダート,,
1927,0,202403020607,3歳未勝利,1200,曇,良,2024,福島,7,2024-07-14,芝,,
1928,0,202403020608,3歳以上1勝クラス,1800,小雨,良,2024,福島,8,2024-07-14,芝,,
1929,0,202403020609,横手特別,1700,小雨,稍重,2024,福島,9,2024-07-14,ダート,,
1930,0,202403020610,阿武隈ステークス,2000,小雨,良,2024,福島,10,2024-07-14,芝,,
1931,0,202403020611,福島テレビオープン,1200,小雨,良,2024,福島,11,2024-07-14,芝,,
1932,0,202403020612,3歳以上1勝クラス,1700,小雨,稍重,2024,福島,12,2024-07-14,ダート,,
1933,0,202410030601,障害3歳以上未勝利,2860,雨,稍重,2024,小倉,1,2024-07-14,障害,,
1934,0,202410030602,2歳未勝利,1200,雨,稍重,2024,小倉,2,2024-07-14,芝,,
1935,0,202410030603,3歳未勝利,1700,雨,重,2024,小倉,3,2024-07-14,ダート,,
1936,0,202410030604,3歳未勝利,2000,雨,重,2024,小倉,4,2024-07-14,芝,,
1937,0,202410030605,2歳新馬,2000,雨,不良,2024,小倉,5,2024-07-14,芝,,
1938,0,202410030606,2歳新馬,1200,雨,不良,2024,小倉,6,2024-07-14,芝,,
1939,0,202410030607,3歳未勝利,1000,雨,不良,2024,小倉,7,2024-07-14,ダート,,
1940,0,202410030608,3歳以上1勝クラス,1200,雨,不良,2024,小倉,8,2024-07-14,芝,,
1941,0,202410030609,青島特別,1800,雨,不良,2024,小倉,9,2024-07-14,芝,,
1942,0,202410030610,西部日刊スポーツ杯,1700,雨,不良,2024,小倉,10,2024-07-14,ダート,,
1943,0,202410030611,佐世保ステークス,1200,雨,不良,2024,小倉,11,2024-07-14,芝,,
1944,0,202410030612,3歳以上1勝クラス,1700,雨,不良,2024,小倉,12,2024-07-14,ダート,,
1945,0,202401010101,2歳未勝利,1200,晴,良,2024,札幌,1,2024-07-20,芝,,
1946,0,202401010102,3歳未勝利,1000,晴,良,2024,札幌,2,2024-07-20,ダート,,
1947,0,202401010103,3歳未勝利,1700,晴,良,2024,札幌,3,2024-07-20,ダート,,
1948,0,202401010104,3歳未勝利,1500,晴,良,2024,札幌,4,2024-07-20,芝,,
1949,0,202401010105,2歳新馬,1700,晴,良,2024,札幌,5,2024-07-20,ダート,,
1950,0,202401010106,3歳未勝利,1800,晴,良,2024,札幌,6,2024-07-20,芝,,
1951,0,202401010107,3歳以上1勝クラス,1200,晴,良,2024,札幌,7,2024-07-20,芝,,
1952,0,202401010108,3歳以上1勝クラス,1700,晴,良,2024,札幌,8,2024-07-20,ダート,,
1953,0,202401010109,北辰特別,1800,晴,良,2024,札幌,9,2024-07-20,芝,,
1954,0,202401010110,釧路湿原特別,2000,晴,良,2024,札幌,10,2024-07-20,芝,,
1955,0,202401010111,TVh賞,1200,晴,良,2024,札幌,11,2024-07-20,芝,,
1956,0,202401010112,3歳以上1勝クラス,1700,晴,良,2024,札幌,12,2024-07-20,ダート,,
1957,0,202403020701,2歳未勝利,1150,曇,良,2024,福島,1,2024-07-20,ダート,,
1958,0,202403020702,2歳未勝利,1800,曇,良,2024,福島,2,2024-07-20,芝,,
1959,0,202403020703,3歳未勝利,2000,曇,良,2024,福島,3,2024-07-20,芝,,
1960,0,202403020704,3歳未勝利,1700,曇,良,2024,福島,4,2024-07-20,ダート,,
1961,0,202403020705,2歳新馬,2000,曇,良,2024,福島,5,2024-07-20,芝,,
1962,0,202403020706,2歳新馬,1200,曇,良,2024,福島,6,2024-07-20,芝,,
1963,0,202403020707,3歳未勝利,1200,曇,良,2024,福島,7,2024-07-20,芝,,
1964,0,202403020708,3歳以上1勝クラス,1700,曇,良,2024,福島,8,2024-07-20,ダート,,
1965,0,202403020709,南相馬特別,1200,曇,良,2024,福島,9,2024-07-20,芝,,
1966,0,202403020710,白河特別,1800,晴,良,2024,福島,10,2024-07-20,芝,,
1967,0,202403020711,TUF杯,1150,晴,良,2024,福島,11,2024-07-20,ダート,,
1968,0,202403020712,3歳以上1勝クラス,1700,晴,良,2024,福島,12,2024-07-20,ダート,,
1969,0,202410030701,障害3歳以上オープン,2860,曇,稍重,2024,小倉,1,2024-07-20,障害,,
1970,0,202410030702,3歳未勝利,1800,曇,稍重,2024,小倉,2,2024-07-20,芝,,
1971,0,202410030703,3歳未勝利,1000,曇,重,2024,小倉,3,2024-07-20,ダート,,
1972,0,202410030704,障害3歳以上未勝利,2860,曇,稍重,2024,小倉,4,2024-07-20,障害,,
1973,0,202410030705,2歳新馬,1800,曇,稍重,2024,小倉,5,2024-07-20,芝,,
1974,0,202410030706,3歳未勝利,1700,曇,重,2024,小倉,6,2024-07-20,ダート,,
1975,0,202410030707,3歳以上1勝クラス,2000,曇,稍重,2024,小倉,7,2024-07-20,芝,,
1976,0,202410030708,3歳以上1勝クラス,1700,曇,重,2024,小倉,8,2024-07-20,ダート,,
1977,0,202410030709,ひまわり賞,1200,曇,稍重,2024,小倉,9,2024-07-20,芝,,
1978,0,202410030710,天草特別,1700,曇,重,2024,小倉,10,2024-07-20,ダート,,
1979,0,202410030711,テレQ杯,2000,晴,稍重,2024,小倉,11,2024-07-20,芝,,
1980,0,202410030712,3歳以上1勝クラス,1200,晴,稍重,2024,小倉,12,2024-07-20,芝,,
1981,0,202401010201,2歳未勝利,1000,晴,良,2024,札幌,1,2024-07-21,ダート,,
1982,0,202401010202,3歳未勝利,1700,晴,良,2024,札幌,2,2024-07-21,ダート,,
1983,0,202401010203,3歳未勝利,1200,晴,良,2024,札幌,3,2024-07-21,芝,,
1984,0,202401010204,3歳未勝利,1700,晴,良,2024,札幌,4,2024-07-21,ダート,,
1985,0,202401010205,2歳新馬,1800,晴,良,2024,札幌,5,2024-07-21,芝,,
1986,0,202401010206,3歳未勝利,2000,晴,良,2024,札幌,6,2024-07-21,芝,,
1987,0,202401010207,3歳以上1勝クラス,1000,晴,良,2024,札幌,7,2024-07-21,ダート,,
1988,0,202401010208,3歳以上1勝クラス,2000,晴,良,2024,札幌,8,2024-07-21,芝,,
1989,0,202401010209,HBC賞,1200,晴,良,2024,札幌,9,2024-07-21,芝,,
1990,0,202401010210,大倉山特別,1700,晴,良,2024,札幌,10,2024-07-21,ダート,,
1991,0,202401010211,しらかばステークス,1200,晴,良,2024,札幌,11,2024-07-21,芝,,
1992,0,202401010212,3歳以上1勝クラス,1500,晴,良,2024,札幌,12,2024-07-21,芝,,
1993,0,202403020801,障害3歳以上未勝利,2770,晴,良,2024,福島,1,2024-07-21,障害,,
1994,0,202403020802,3歳未勝利,1700,晴,良,2024,福島,2,2024-07-21,ダート,,
1995,0,202403020803,2歳未勝利,1200,晴,良,2024,福島,3,2024-07-21,芝,,
1996,0,202403020804,3歳未勝利,1150,晴,良,2024,福島,4,2024-07-21,ダート,,
1997,0,202403020805,2歳新馬,1800,晴,良,2024,福島,5,2024-07-21,芝,,
1998,0,202403020806,2歳新馬,1200,晴,良,2024,福島,6,2024-07-21,芝,,
1999,0,202403020807,3歳未勝利,2000,晴,良,2024,福島,7,2024-07-21,芝,,
2000,0,202403020808,3歳以上1勝クラス,1150,晴,良,2024,福島,8,2024-07-21,ダート,,
2001,0,202403020809,伊達特別,2000,晴,良,2024,福島,9,2024-07-21,芝,,
2002,0,202403020810,米沢特別,1150,晴,良,2024,福島,10,2024-07-21,ダート,,
2003,0,202403020811,ジュライステークス,1700,晴,良,2024,福島,11,2024-07-21,ダート,,
2004,0,202403020812,3歳以上1勝クラス,2600,晴,良,2024,福島,12,2024-07-21,芝,,
2005,0,202410030801,2歳未勝利,1800,晴,良,2024,小倉,1,2024-07-21,芝,,
2006,0,202410030802,3歳未勝利,1200,晴,良,2024,小倉,2,2024-07-21,芝,,
2007,0,202410030803,3歳未勝利,1700,小雨,稍重,2024,小倉,3,2024-07-21,ダート,,
2008,0,202410030804,3歳未勝利,2000,曇,良,2024,小倉,4,2024-07-21,芝,,
2009,0,202410030805,2歳新馬,1200,曇,良,2024,小倉,5,2024-07-21,芝,,
2010,0,202410030806,3歳未勝利,1700,曇,稍重,2024,小倉,6,2024-07-21,ダート,,
2011,0,202410030807,3歳以上1勝クラス,1800,曇,良,2024,小倉,7,2024-07-21,芝,,
2012,0,202410030808,3歳以上1勝クラス,1000,晴,稍重,2024,小倉,8,2024-07-21,ダート,,
2013,0,202410030809,宗像特別,2000,曇,良,2024,小倉,9,2024-07-21,芝,,
2014,0,202410030810,九州スポーツ杯,1200,曇,良,2024,小倉,10,2024-07-21,芝,,
2015,0,202410030811,中京記念,1800,晴,良,2024,小倉,11,2024-07-21,芝,,G3
2016,0,202410030812,3歳以上1勝クラス,1700,晴,稍重,2024,小倉,12,2024-07-21,ダート,,
2017,0,202401010301,2歳未勝利,1800,曇,良,2024,札幌,1,2024-07-27,芝,,
2018,0,202401010302,3歳未勝利,1700,曇,良,2024,札幌,2,2024-07-27,ダート,,
2019,0,202401010303,3歳未勝利,2000,曇,良,2024,札幌,3,2024-07-27,芝,,
2020,0,202401010304,3歳未勝利,1700,曇,良,2024,札幌,4,2024-07-27,ダート,,
2021,0,202401010305,2歳新馬,1500,曇,良,2024,札幌,5,2024-07-27,芝,,
2022,0,202401010306,3歳以上1勝クラス,1000,曇,良,2024,札幌,6,2024-07-27,ダート,,
2023,0,202401010307,3歳以上1勝クラス,2000,曇,良,2024,札幌,7,2024-07-27,芝,,
2024,0,202401010308,3歳以上1勝クラス,1700,曇,良,2024,札幌,8,2024-07-27,ダート,,
2025,0,202401010309,積丹特別,2600,曇,良,2024,札幌,9,2024-07-27,芝,,
2026,0,202401010310,摩周湖特別,1500,曇,良,2024,札幌,10,2024-07-27,芝,,
2027,0,202401010311,STV賞,2000,曇,良,2024,札幌,11,2024-07-27,芝,,
2028,0,202401010312,3歳以上2勝クラス,1000,曇,良,2024,札幌,12,2024-07-27,ダート,,
2029,0,202404020101,2歳未勝利,1800,晴,良,2024,新潟,1,2024-07-27,芝,,
2030,0,202404020102,2歳新馬,1400,晴,良,2024,新潟,2,2024-07-27,芝,,
2031,0,202404020103,2歳新馬,1200,晴,良,2024,新潟,3,2024-07-27,ダート,,
2032,0,202404020104,3歳未勝利,1800,晴,良,2024,新潟,4,2024-07-27,芝,,
2033,0,202404020105,3歳未勝利,1400,曇,良,2024,新潟,5,2024-07-27,芝,,
2034,0,202404020106,豊栄特別,1600,曇,良,2024,新潟,6,2024-07-27,芝,,
2035,0,202404020107,関越ステークス,1800,曇,良,2024,新潟,7,2024-07-27,芝,,
2036,0,202404020108,3歳以上1勝クラス,1800,曇,良,2024,新潟,8,2024-07-27,ダート,,
2037,0,202404020109,新潟ジャンプステークス,,曇,良,2024,新潟,9,2024-07-27,障害,,JG3
2038,0,202404020110,3歳未勝利,1800,曇,良,2024,新潟,10,2024-07-27,ダート,,
2039,0,202404020111,3歳以上1勝クラス,,曇,良,2024,新潟,11,2024-07-27,芝,,
2040,0,202404020112,出雲崎特別,1200,曇,良,2024,新潟,12,2024-07-27,ダート,,
2041,0,202401010401,3歳未勝利,1500,雨,重,2024,札幌,1,2024-07-28,芝,,
2042,0,202401010402,3歳未勝利,1000,曇,不良,2024,札幌,2,2024-07-28,ダート,,
2043,0,202401010403,3歳未勝利,1700,曇,不良,2024,札幌,3,2024-07-28,ダート,,
2044,0,202401010404,3歳未勝利,2000,曇,重,2024,札幌,4,2024-07-28,芝,,
2045,0,202401010405,2歳新馬,1800,曇,重,2024,札幌,5,2024-07-28,芝,,
2046,0,202401010406,3歳以上1勝クラス,1700,曇,不良,2024,札幌,6,2024-07-28,ダート,,
2047,0,202401010407,3歳以上1勝クラス,1800,曇,稍重,2024,札幌,7,2024-07-28,芝,,
2048,0,202401010408,3歳以上1勝クラス,1200,曇,稍重,2024,札幌,8,2024-07-28,芝,,
2049,0,202401010409,阿寒湖特別,2600,曇,稍重,2024,札幌,9,2024-07-28,芝,,
2050,0,202401010410,ポプラステークス,1700,晴,重,2024,札幌,10,2024-07-28,ダート,,
2051,0,202401010411,クイーンステークス,1800,晴,稍重,2024,札幌,11,2024-07-28,芝,,G3
2052,0,202401010412,3歳以上2勝クラス,1700,曇,重,2024,札幌,12,2024-07-28,ダート,,
2053,0,202404020201,2歳未勝利,1400,曇,良,2024,新潟,1,2024-07-28,芝,,
2054,0,202404020202,2歳未勝利,1200,曇,良,2024,新潟,2,2024-07-28,ダート,,
2055,0,202404020203,2歳新馬,1800,曇,良,2024,新潟,3,2024-07-28,芝,,
2056,0,202404020204,2歳新馬,1600,曇,良,2024,新潟,4,2024-07-28,芝,,
2057,0,202404020205,3歳未勝利,1200,曇,良,2024,新潟,5,2024-07-28,ダート,,
2058,0,202404020206,佐渡ステークス,1400,曇,良,2024,新潟,6,2024-07-28,芝,,
2059,0,202404020207,アイビスサマーダッシュ,,曇,良,2024,新潟,7,2024-07-28,芝,,G3
2060,0,202404020208,3歳以上1勝クラス,1200,曇,稍重,2024,新潟,8,2024-07-28,ダート,,
2061,0,202404020209,3歳未勝利,1800,曇,稍重,2024,新潟,9,2024-07-28,ダート,,
2062,0,202404020210,3歳未勝利,2200,曇,良,2024,新潟,10,2024-07-28,芝,,
2063,0,202404020211,3歳以上1勝クラス,1800,曇,良,2024,新潟,11,2024-07-28,芝,,
2064,0,202404020212,麒麟山特別,1800,曇,稍重,2024,新潟,12,2024-07-28,ダート,,
2065,0,202401010501,2歳未勝利,1500,曇,良,2024,札幌,1,2024-08-03,芝,,
2066,0,202401010502,3歳未勝利,1700,曇,良,2024,札幌,2,2024-08-03,ダート,,
2067,0,202401010503,3歳未勝利,2000,晴,良,2024,札幌,3,2024-08-03,芝,,
2068,0,202401010504,3歳未勝利,1700,晴,良,2024,札幌,4,2024-08-03,ダート,,
2069,0,202401010505,2歳新馬,1200,晴,良,2024,札幌,5,2024-08-03,芝,,
2070,0,202401010506,3歳未勝利,2000,晴,良,2024,札幌,6,2024-08-03,芝,,
2071,0,202401010507,3歳以上1勝クラス,1000,晴,良,2024,札幌,7,2024-08-03,ダート,,
2072,0,202401010508,3歳以上1勝クラス,1800,晴,良,2024,札幌,8,2024-08-03,芝,,
2073,0,202401010509,旭川特別,1500,晴,良,2024,札幌,9,2024-08-03,芝,,
2074,0,202401010510,苫小牧特別,1700,曇,良,2024,札幌,10,2024-08-03,ダート,,
2075,0,202401010511,札幌日経オープン,2600,曇,良,2024,札幌,11,2024-08-03,芝,,
2076,0,202401010512,3歳以上1勝クラス,1700,曇,良,2024,札幌,12,2024-08-03,ダート,,
2077,0,202404020301,2歳未勝利,1200,晴,良,2024,新潟,1,2024-08-03,芝,,
2078,0,202404020302,2歳未勝利,1600,曇,良,2024,新潟,2,2024-08-03,芝,,
2079,0,202404020303,2歳新馬,1800,晴,良,2024,新潟,3,2024-08-03,ダート,,
2080,0,202404020304,2歳新馬,1600,晴,良,2024,新潟,4,2024-08-03,芝,,
2081,0,202404020305,3歳未勝利,2000,晴,良,2024,新潟,5,2024-08-03,芝,,
2082,0,202404020306,柳都ステークス,1800,晴,良,2024,新潟,6,2024-08-03,ダート,,
2083,0,202404020307,新潟日報賞,1800,晴,良,2024,新潟,7,2024-08-03,芝,,
2084,0,202404020308,3歳以上1勝クラス,1200,晴,良,2024,新潟,8,2024-08-03,ダート,,
2085,0,202404020309,3歳未勝利,1800,晴,良,2024,新潟,9,2024-08-03,ダート,,
2086,0,202404020310,3歳未勝利,1200,晴,良,2024,新潟,10,2024-08-03,芝,,
2087,0,202404020311,月岡温泉特別,2000,晴,良,2024,新潟,11,2024-08-03,芝,,
2088,0,202404020312,3歳以上1勝クラス,1800,晴,良,2024,新潟,12,2024-08-03,ダート,,
2089,0,202401010601,2歳未勝利,1700,曇,稍重,2024,札幌,1,2024-08-04,ダート,,
2090,0,202401010602,3歳未勝利,1000,曇,稍重,2024,札幌,2,2024-08-04,ダート,,
2091,0,202401010603,3歳未勝利,1200,曇,稍重,2024,札幌,3,2024-08-04,芝,,
2092,0,202401010604,3歳未勝利,1700,曇,稍重,2024,札幌,4,2024-08-04,ダート,,
2093,0,202401010605,2歳新馬,1800,曇,稍重,2024,札幌,5,2024-08-04,芝,,
2094,0,202401010606,3歳未勝利,2600,曇,稍重,2024,札幌,6,2024-08-04,芝,,
2095,0,202401010607,3歳以上1勝クラス,1700,曇,稍重,2024,札幌,7,2024-08-04,ダート,,
2096,0,202401010608,3歳以上1勝クラス,2000,曇,稍重,2024,札幌,8,2024-08-04,芝,,
2097,0,202401010609,HTB賞,1800,曇,稍重,2024,札幌,9,2024-08-04,芝,,
2098,0,202401010610,札幌スポニチ賞,1200,曇,稍重,2024,札幌,10,2024-08-04,芝,,
2099,0,202401010611,エルムステークス,1700,曇,稍重,2024,札幌,11,2024-08-04,ダート,,G3
2100,0,202401010612,3歳以上1勝クラス,1200,曇,稍重,2024,札幌,12,2024-08-04,芝,,
2101,0,202404020401,2歳未勝利,2000,晴,良,2024,新潟,1,2024-08-04,芝,,
2102,0,202404020402,2歳新馬,1600,晴,良,2024,新潟,2,2024-08-04,芝,,
2103,0,202404020403,2歳新馬,1800,晴,良,2024,新潟,3,2024-08-04,芝,,
2104,0,202404020404,3歳未勝利,1800,晴,良,2024,新潟,4,2024-08-04,ダート,,
2105,0,202404020405,3歳未勝利,1600,晴,良,2024,新潟,5,2024-08-04,芝,,
2106,0,202404020406,驀進特別,,晴,良,2024,新潟,6,2024-08-04,芝,,
2107,0,202404020407,レパードステークス,1800,晴,良,2024,新潟,7,2024-08-04,ダート,,G3
2108,0,202404020408,3歳以上1勝クラス,2200,晴,良,2024,新潟,8,2024-08-04,芝,,
2109,0,202404020409,3歳未勝利,1200,晴,良,2024,新潟,9,2024-08-04,ダート,,
2110,0,202404020410,3歳以上1勝クラス,1600,晴,良,2024,新潟,10,2024-08-04,芝,,
2111,0,202404020411,ダリア賞,1400,晴,良,2024,新潟,11,2024-08-04,芝,,
2112,0,202404020412,苗場特別,1800,晴,良,2024,新潟,12,2024-08-04,ダート,,
2113,0,202401020101,2歳未勝利,1800,曇,良,2024,札幌,1,2024-08-10,芝,,
2114,0,202401020102,3歳未勝利,1700,曇,良,2024,札幌,2,2024-08-10,ダート,,
2115,0,202401020103,3歳未勝利,1000,曇,良,2024,札幌,3,2024-08-10,ダート,,
2116,0,202401020104,3歳未勝利,1700,曇,良,2024,札幌,4,2024-08-10,ダート,,
2117,0,202401020105,2歳新馬,1500,晴,良,2024,札幌,5,2024-08-10,芝,,
2118,0,202401020106,3歳未勝利,2000,晴,良,2024,札幌,6,2024-08-10,芝,,
2119,0,202401020107,3歳以上1勝クラス,1000,晴,良,2024,札幌,7,2024-08-10,ダート,,
2120,0,202401020108,3歳以上1勝クラス,2600,晴,良,2024,札幌,8,2024-08-10,芝,,
2121,0,202401020109,石狩特別,1800,晴,良,2024,札幌,9,2024-08-10,芝,,
2122,0,202401020110,日高特別,1500,晴,良,2024,札幌,10,2024-08-10,芝,,
2123,0,202401020111,報知杯大雪ハンデ,1700,晴,良,2024,札幌,11,2024-08-10,ダート,,
2124,0,202401020112,3歳以上1勝クラス,1200,晴,良,2024,札幌,12,2024-08-10,芝,,
2125,0,202404030101,2歳未勝利,1800,晴,良,2024,新潟,1,2024-08-10,芝,,
2126,0,202404030102,3歳未勝利,1200,晴,良,2024,新潟,2,2024-08-10,ダート,,
2127,0,202404030103,3歳未勝利,2400,晴,良,2024,新潟,3,2024-08-10,芝,,
2128,0,202404030104,3歳未勝利,1800,晴,良,2024,新潟,4,2024-08-10,ダート,,
2129,0,202404030105,2歳新馬,1800,晴,良,2024,新潟,5,2024-08-10,芝,,
2130,0,202404030106,2歳新馬,1400,晴,良,2024,新潟,6,2024-08-10,芝,,
2131,0,202404030107,3歳未勝利,,晴,良,2024,新潟,7,2024-08-10,芝,,
2132,0,202404030108,3歳以上1勝クラス,1800,晴,良,2024,新潟,8,2024-08-10,ダート,,
2133,0,202404030109,浦佐特別,1200,晴,良,2024,新潟,9,2024-08-10,ダート,,
2134,0,202404030110,新発田城特別,1400,晴,良,2024,新潟,10,2024-08-10,芝,,
2135,0,202404030111,BSN賞,1800,晴,良,2024,新潟,11,2024-08-10,ダート,,
2136,0,202404030112,3歳以上1勝クラス,1400,晴,良,2024,新潟,12,2024-08-10,芝,,
2137,0,202407020101,障害3歳以上未勝利,3000,晴,良,2024,中京,1,2024-08-10,障害,,
2138,0,202407020102,2歳未勝利,1200,晴,良,2024,中京,2,2024-08-10,ダート,,
2139,0,202407020103,3歳未勝利,1800,晴,良,2024,中京,3,2024-08-10,ダート,,
2140,0,202407020104,障害3歳以上オープン,3300,晴,良,2024,中京,4,2024-08-10,障害,,
2141,0,202407020105,2歳新馬,1200,晴,良,2024,中京,5,2024-08-10,芝,,
2142,0,202407020106,3歳未勝利,1800,晴,良,2024,中京,6,2024-08-10,ダート,,
2143,0,202407020107,3歳未勝利,1200,晴,良,2024,中京,7,2024-08-10,芝,,
2144,0,202407020108,3歳以上1勝クラス,1800,晴,良,2024,中京,8,2024-08-10,ダート,,
2145,0,202407020109,木曽川特別,2000,晴,良,2024,中京,9,2024-08-10,芝,,
2146,0,202407020110,日進特別,1800,晴,良,2024,中京,10,2024-08-10,ダート,,
2147,0,202407020111,関ケ原ステークス,2000,晴,良,2024,中京,11,2024-08-10,芝,,
2148,0,202407020112,3歳以上1勝クラス,1400,晴,良,2024,中京,12,2024-08-10,ダート,,
2149,0,202401020201,2歳未勝利,1200,晴,良,2024,札幌,1,2024-08-11,芝,,
2150,0,202401020202,3歳未勝利,2400,晴,良,2024,札幌,2,2024-08-11,ダート,,
2151,0,202401020203,3歳未勝利,1700,晴,良,2024,札幌,3,2024-08-11,ダート,,
2152,0,202401020204,3歳未勝利,1500,晴,良,2024,札幌,4,2024-08-11,芝,,
2153,0,202401020205,2歳新馬,1800,晴,良,2024,札幌,5,2024-08-11,芝,,
2154,0,202401020206,3歳以上1勝クラス,1700,晴,良,2024,札幌,6,2024-08-11,ダート,,
2155,0,202401020207,3歳以上1勝クラス,1500,晴,良,2024,札幌,7,2024-08-11,芝,,
2156,0,202401020208,コスモス賞,1800,晴,良,2024,札幌,8,2024-08-11,芝,,
2157,0,202401020209,桑園特別,1000,晴,良,2024,札幌,9,2024-08-11,ダート,,
2158,0,202401020210,藻岩山特別,2000,晴,良,2024,札幌,10,2024-08-11,芝,,
2159,0,202401020211,UHB賞,1200,晴,良,2024,札幌,11,2024-08-11,芝,,
2160,0,202401020212,3歳以上1勝クラス,1700,晴,良,2024,札幌,12,2024-08-11,ダート,,
2161,0,202404030201,障害3歳以上未勝利,,曇,良,2024,新潟,1,2024-08-11,障害,,
2162,0,202404030202,3歳未勝利,1800,晴,良,2024,新潟,2,2024-08-11,ダート,,
2163,0,202404030203,2歳未勝利,1400,晴,良,2024,新潟,3,2024-08-11,芝,,
2164,0,202404030204,3歳未勝利,1200,晴,良,2024,新潟,4,2024-08-11,ダート,,
2165,0,202404030205,2歳新馬,1600,晴,良,2024,新潟,5,2024-08-11,芝,,
2166,0,202404030206,3歳未勝利,1800,晴,良,2024,新潟,6,2024-08-11,芝,,
2167,0,202404030207,3歳以上1勝クラス,2000,晴,良,2024,新潟,7,2024-08-11,芝,,
2168,0,202404030208,3歳以上1勝クラス,1800,晴,良,2024,新潟,8,2024-08-11,ダート,,
2169,0,202404030209,三面川特別,1800,晴,良,2024,新潟,9,2024-08-11,芝,,
2170,0,202404030210,稲妻ステークス,,晴,良,2024,新潟,10,2024-08-11,芝,,
2171,0,202404030211,関屋記念,1600,晴,良,2024,新潟,11,2024-08-11,芝,,G3
2172,0,202404030212,3歳以上1勝クラス,1200,晴,良,2024,新潟,12,2024-08-11,ダート,,
2173,0,202407020201,2歳未勝利,1600,晴,良,2024,中京,1,2024-08-11,芝,,
2174,0,202407020202,3歳未勝利,1200,晴,良,2024,中京,2,2024-08-11,ダート,,
2175,0,202407020203,3歳未勝利,2000,晴,良,2024,中京,3,2024-08-11,芝,,
2176,0,202407020204,3歳未勝利,1900,晴,良,2024,中京,4,2024-08-11,ダート,,
2177,0,202407020205,2歳新馬,2000,晴,良,2024,中京,5,2024-08-11,芝,,
2178,0,202407020206,3歳未勝利,1400,晴,良,2024,中京,6,2024-08-11,ダート,,
2179,0,202407020207,3歳以上1勝クラス,2000,晴,良,2024,中京,7,2024-08-11,芝,,
2180,0,202407020208,3歳以上1勝クラス,1800,晴,良,2024,中京,8,2024-08-11,ダート,,
2181,0,202407020209,鞍ケ池特別,1600,晴,良,2024,中京,9,2024-08-11,芝,,
2182,0,202407020210,三河ステークス,1800,晴,良,2024,中京,10,2024-08-11,ダート,,
2183,0,202407020211,小倉記念,2000,晴,良,2024,中京,11,2024-08-11,芝,,G3
2184,0,202407020212,知多特別,1200,晴,良,2024,中京,12,2024-08-11,芝,,
2185,0,202401020301,2歳未勝利,1800,曇,良,2024,札幌,1,2024-08-17,芝,,
2186,0,202401020302,2歳未勝利,1700,曇,良,2024,札幌,2,2024-08-17,ダート,,
2187,0,202401020303,3歳未勝利,1200,曇,良,2024,札幌,3,2024-08-17,芝,,
2188,0,202401020304,3歳未勝利,1700,曇,良,2024,札幌,4,2024-08-17,ダート,,
2189,0,202401020305,2歳新馬,1500,曇,良,2024,札幌,5,2024-08-17,芝,,
2190,0,202401020306,3歳未勝利,1700,曇,良,2024,札幌,6,2024-08-17,ダート,,
2191,0,202401020307,3歳未勝利,2000,曇,良,2024,札幌,7,2024-08-17,芝,,
2192,0,202401020308,3歳以上1勝クラス,1000,曇,良,2024,札幌,8,2024-08-17,ダート,,
2193,0,202401020309,千歳特別,1500,曇,良,2024,札幌,9,2024-08-17,芝,,
2194,0,202401020310,富良野特別,2000,曇,良,2024,札幌,10,2024-08-17,芝,,
2195,0,202401020311,札幌日刊スポーツ杯,2600,曇,良,2024,札幌,11,2024-08-17,芝,,
2196,0,202401020312,3歳以上1勝クラス,1700,曇,良,2024,札幌,12,2024-08-17,ダート,,
2197,0,202404030301,障害3歳以上未勝利,,晴,良,2024,新潟,1,2024-08-17,障害,,
2198,0,202404030302,3歳未勝利,1800,晴,良,2024,新潟,2,2024-08-17,ダート,,
2199,0,202404030303,2歳未勝利,1200,晴,良,2024,新潟,3,2024-08-17,ダート,,
2200,0,202404030304,障害3歳以上オープン,,晴,良,2024,新潟,4,2024-08-17,障害,,
2201,0,202404030305,2歳新馬,1200,晴,良,2024,新潟,5,2024-08-17,芝,,
2202,0,202404030306,2歳新馬,1800,晴,良,2024,新潟,6,2024-08-17,ダート,,
2203,0,202404030307,3歳未勝利,1600,晴,良,2024,新潟,7,2024-08-17,芝,,
2204,0,202404030308,3歳以上1勝クラス,2400,晴,良,2024,新潟,8,2024-08-17,芝,,
2205,0,202404030309,瀬波温泉特別,1800,晴,良,2024,新潟,9,2024-08-17,ダート,,
2206,0,202404030310,上越ステークス,1200,晴,良,2024,新潟,10,2024-08-17,ダート,,
2207,0,202404030311,日本海ステークス,2200,晴,良,2024,新潟,11,2024-08-17,芝,,
2208,0,202404030312,3歳以上1勝クラス,1800,晴,良,2024,新潟,12,2024-08-17,芝,,
2209,0,202407020301,2歳未勝利,1200,晴,良,2024,中京,1,2024-08-17,芝,,
2210,0,202407020302,3歳未勝利,1800,晴,良,2024,中京,2,2024-08-17,ダート,,
